id,name,source_csv,gene name,log2FoldChange,source_xlxs
ZDB-GENE-000405-3,pbx3b,brain_development ,pbx3b,-0.0794119943997684,1dpl
ZDB-GENE-030721-4,pcdh10b,brain_development ,pcdh10b,-0.160076120692529,1dpl
ZDB-GENE-030131-4218,pcdh19,brain_development ,pcdh19,-0.0137227237964622,1dpl
ZDB-GENE-030131-7293,pcsk7,brain_development ,pcsk7,-0.223450932689988,1dpl
ZDB-GENE-080204-27,pgap3,brain_development ,pgap3,-0.226759902125074,1dpl
ZDB-GENE-060419-1,phf8,brain_development ,phf8,-0.11019282665616,1dpl
ZDB-GENE-050522-242,pomgnt2,brain_development ,pomgnt2,-0.0565391627365034,1dpl
ZDB-GENE-980526-139,pou3f2a,brain_development ,pou3f2a,-0.663852439797007,1dpl
ZDB-GENE-980526-370,pou3f2b,brain_development ,pou3f2b,-0.444917027113639,1dpl
ZDB-GENE-980526-220,pou3f3a,brain_development ,pou3f3a,-0.277355652134164,1dpl
ZDB-GENE-030131-4433,ppp4ca,brain_development ,ppp4ca,0.503476219082954,1dpl
ZDB-GENE-080616-1,prdm13,brain_development ,prdm13,-0.263321890618199,1dpl
ZDB-GENE-030131-7791,prmt8b,brain_development ,prmt8b,0.0805602288980851,1dpl
ZDB-GENE-041221-3,prnprs3,brain_development ,prnprs3,-0.121906082877619,1dpl
ZDB-GENE-000330-9,psen2,brain_development ,psen2,-0.09407540255956,1dpl
ZDB-GENE-040618-2,psmb1,brain_development ,psmb1,-0.0232633971871567,1dpl
ZDB-GENE-040426-1444,psmd3,brain_development ,psmd3,0.00976492524479988,1dpl
ZDB-GENE-030131-617,psmd12,brain_development ,psmd12,-0.213005467214776,1dpl
ZDB-GENE-070424-54,ptpro,brain_development ,ptpro,-0.259037525822485,1dpl
ZDB-GENE-020107-3,ptprsa,brain_development ,ptprsa,0.269760781545837,1dpl
ZDB-GENE-050522-26,pycr1b,brain_development ,pycr1b,0.333780376183161,1dpl
ZDB-GENE-040801-185,rab18b,brain_development ,rab18b,0.13638030330978,1dpl
ZDB-GENE-080220-21,rac3b,brain_development ,rac3b,0.0881055358077548,1dpl
ZDB-GENE-080806-1,ralgapa1,brain_development ,ralgapa1,0.00331071178930664,1dpl
ZDB-GENE-040426-1244,rars2,brain_development ,rars2,0.178115064730778,1dpl
ZDB-GENE-030131-6724,rbm7,brain_development ,rbm7,0.048701499180638,1dpl
ZDB-GENE-040718-255,rel,brain_development ,rel,-0.060670088542608,1dpl
ZDB-GENE-020822-1,reln,brain_development ,reln,0.234849505234257,1dpl
ZDB-GENE-080415-1,rest,brain_development ,rest,-0.279272483973302,1dpl
ZDB-GENE-050327-84,rnf152,brain_development ,rnf152,-0.0877861835786569,1dpl
ZDB-GENE-081104-199,rnf216,brain_development ,rnf216,0.00975949833473016,1dpl
ZDB-GENE-060306-2,roraa,brain_development ,roraa,0.274932599276311,1dpl
ZDB-GENE-030131-8656,rpl10,brain_development ,rpl10,-0.270597949767275,1dpl
ZDB-GENE-040622-2,rpl36,brain_development ,rpl36,-0.727009194861046,1dpl
ZDB-GENE-040927-19,rps4x,brain_development ,rps4x,-0.0838415599791958,1dpl
ZDB-GENE-030131-8708,rps15a,brain_development ,rps15a,-0.107286573183917,1dpl
ZDB-GENE-040426-1716,rps19,brain_development ,rps19,-0.401109158748019,1dpl
ZDB-GENE-030131-2426,rtn1a,brain_development ,rtn1a,-0.0823327228334867,1dpl
ZDB-GENE-030710-3,rtn1b,brain_development ,rtn1b,-0.318447779674353,1dpl
ZDB-GENE-030710-2,rtn4b,brain_development ,rtn4b,-0.372639066847651,1dpl
ZDB-GENE-040718-422,sart1,brain_development ,sart1,0.0538646472839916,1dpl
ZDB-GENE-100629-3,sbno2a,brain_development ,sbno2a,0.240015968443633,1dpl
ZDB-GENE-091204-189,sez6l2,brain_development ,sez6l2,-0.413702445974085,1dpl
ZDB-GENE-060503-369,shank3a,brain_development ,shank3a,-0.00991662811419462,1dpl
ZDB-GENE-060503-468,si:dkeyp-92c9.2,brain_development ,si:dkeyp-92c9.2,-0.712871404375829,1dpl
ZDB-GENE-030131-9686,slbp,brain_development ,slbp,-0.422810485767626,1dpl
ZDB-GENE-030131-1213,slc2a2,brain_development ,slc2a2,-0.0475236203718704,1dpl
ZDB-GENE-040718-390,slc2a3a,brain_development ,slc2a3a,-0.443209968304587,1dpl
ZDB-GENE-041114-32,slc7a6os,brain_development ,slc7a6os,-0.373760166035611,1dpl
ZDB-GENE-120117-1,slc16a2,brain_development ,slc16a2,0.0788736295808552,1dpl
ZDB-GENE-040724-144,snx14,brain_development ,snx14,-0.0113923656282842,1dpl
ZDB-GENE-040426-2528,socs3b,brain_development ,socs3b,1.40965753546408,1dpl
ZDB-GENE-051113-268,sox14,brain_development ,sox14,-0.160894141500411,1dpl
ZDB-GENE-050208-34,srrm4,brain_development ,srrm4,0.0668368911155275,1dpl
ZDB-GENE-100921-2,syngap1b,brain_development ,syngap1b,0.107500064814858,1dpl
ZDB-GENE-030131-5576,taf1,brain_development ,taf1,-0.269032772535988,1dpl
ZDB-GENE-040115-1,tal2,brain_development ,tal2,-0.102808042835166,1dpl
ZDB-GENE-030131-9416,taok2a,brain_development ,taok2a,-0.0638680416027542,1dpl
ZDB-GENE-110603-3,taok2b,brain_development ,taok2b,-0.0184041794294414,1dpl
ZDB-GENE-040426-1253,tbc1d23,brain_development ,tbc1d23,0.0606630288182187,1dpl
ZDB-GENE-060823-1,tbcd,brain_development ,tbcd,-0.0517643043741223,1dpl
ZDB-GENE-060810-93,tbr1a,brain_development ,tbr1a,-0.280358514940285,1dpl
ZDB-GENE-000323-1,tbr1b,brain_development ,tbr1b,-0.46716302606225,1dpl
ZDB-GENE-090814-1,tcf4,brain_development ,tcf4,-0.0057262040455898,1dpl
ZDB-GENE-051127-19,thnsl2,brain_development ,thnsl2,-0.963706355164046,1dpl
ZDB-GENE-040625-105,tmx2b,brain_development ,tmx2b,-0.0469891566699851,1dpl
ZDB-GENE-070912-533,toe1,brain_development ,toe1,-0.172156805930071,1dpl
ZDB-GENE-030131-857,trim69,brain_development ,trim69,-0.157741844200042,1dpl
ZDB-GENE-040426-1433,tsc22d3,brain_development ,tsc22d3,-0.356284394292896,1dpl
ZDB-GENE-050522-454,tsen54,brain_development ,tsen54,0.099250092479907,1dpl
ZDB-GENE-031118-150,tubgcp2,brain_development ,tubgcp2,0.0927101898191791,1dpl
ZDB-GENE-090218-30,ulk2,brain_development ,ulk2,-0.162138011731048,1dpl
ZDB-GENE-030131-966,usp39,brain_development ,usp39,0.141212297832051,1dpl
ZDB-GENE-030904-9,vax1,brain_development ,vax1,-0.350174686523975,1dpl
ZDB-GENE-030904-8,vax2,brain_development ,vax2,-0.204539892718011,1dpl
ZDB-GENE-041014-375,veph1,brain_development ,veph1,-0.624121349950656,1dpl
ZDB-GENE-090313-315,vwc2,brain_development ,vwc2,0.0396476641475227,1dpl
ZDB-GENE-050417-126,wdr73,brain_development ,wdr73,-0.344912545786817,1dpl
ZDB-GENE-990712-17,wif1,brain_development ,wif1,0.703053189409603,1dpl
ZDB-GENE-050309-201,xpo1a,brain_development ,xpo1a,0.297877731707834,1dpl
ZDB-GENE-041210-115,yaf2,brain_development ,yaf2,-0.25711660463158,1dpl
ZDB-GENE-030516-4,ypel3,brain_development ,ypel3,-0.466942314229534,1dpl
ZDB-GENE-011115-1,ywhag1,brain_development ,ywhag1,0.0378902363154744,1dpl
ZDB-GENE-030131-1117,yy1a,brain_development ,yy1a,-0.147903570352698,1dpl
ZDB-GENE-061110-106,zdhhc15b,brain_development ,zdhhc15b,0.179961033210971,1dpl
ZDB-GENE-040426-1621,zdhhc16a,brain_development ,zdhhc16a,0.224635800022924,1dpl
ZDB-GENE-050522-119,zgc:110006,brain_development ,zgc:110006,-0.204731513052506,1dpl
ZDB-GENE-040622-4,zic4,brain_development ,zic4,0.0646349063429644,1dpl
ZDB-GENE-040622-1,zic5,brain_development ,zic5,0.00667096792199314,1dpl
ZDB-GENE-041114-154,znf143a,brain_development ,znf143a,0.19150427828756,1dpl
ZDB-GENE-040426-1586,znf143b,brain_development ,znf143b,-0.0216870325024806,1dpl
ZDB-GENE-031113-5,znf503,brain_development ,znf503,-0.27796232999388,1dpl
ZDB-GENE-040426-1114,znhit3,brain_development ,znhit3,0.71796146919843,1dpl
ZDB-GENE-061110-94,zranb1b,brain_development ,zranb1b,0.413365245321942,1dpl
ZDB-GENE-091204-170,akna,brain_development ,akna,0.105999384357511,1dpl
ZDB-GENE-041111-102,atg4da,brain_development ,atg4da,-0.0197499067487071,1dpl
ZDB-GENE-110621-1,atxn7,brain_development ,atxn7,0.265108914800988,1dpl
ZDB-LNCRNAG-131127-227,birc6-as2,brain_development ,birc6-as2,-0.145448713825788,1dpl
ZDB-GENE-150227-1,clpb,brain_development ,clpb,-0.3226915203718,1dpl
ZDB-GENE-130530-645,cntn3b,brain_development ,cntn3b,0.154469883509823,1dpl
ZDB-GENE-100408-5,git1,brain_development ,git1,-0.0648649279403446,1dpl
ZDB-GENE-130530-827,igsf10,brain_development ,igsf10,-0.217125244665725,1dpl
ZDB-GENE-121128-4,kcnh1b,brain_development ,kcnh1b,-0.0732167066981793,1dpl
ZDB-GENE-030131-4801,pagr1,brain_development ,pagr1,0.300416652968453,1dpl
ZDB-GENE-120711-1,rp1l1a,brain_development ,rp1l1a,-0.0246324815518376,1dpl
ZDB-GENE-130618-1,sema4d,brain_development ,sema4d,-0.295674921477563,1dpl
ZDB-GENE-100212-3,zranb1a,brain_development ,zranb1a,0.407397025373499,1dpl
ZDB-GENE-990415-8,pax2a,brain_development ,pax2a,-0.199421603308443,4dpl
ZDB-GENE-980526-166,shha,brain_development ,shha,-0.639225896386889,4dpl
ZDB-GENE-990415-72,fgf8a,brain_development ,fgf8a,-0.18878343042735,4dpl
ZDB-GENE-031112-7,apc,brain_development ,apc,-0.0381306793561408,4dpl
ZDB-GENE-980526-283,egr2b,brain_development ,egr2b,-1.46653226286783,4dpl
ZDB-GENE-990415-53,emx3,brain_development ,emx3,-0.179316563570369,4dpl
ZDB-GENE-030321-1,gli1,brain_development ,gli1,0.323211219595051,4dpl
ZDB-GENE-990415-174,neurog1,brain_development ,neurog1,-0.0607987470880986,4dpl
ZDB-GENE-990415-173,notch1a,brain_development ,notch1a,0.233284838922493,4dpl
ZDB-GENE-990415-200,pax6a,brain_development ,pax6a,-0.0537955915035793,4dpl
ZDB-GENE-980526-397,prox1a,brain_development ,prox1a,-0.201740326309626,4dpl
ZDB-GENE-030909-1,sox2,brain_development ,sox2,0.0155885063902461,4dpl
ZDB-GENE-011207-1,sox10,brain_development ,sox10,-0.435397975850477,4dpl
ZDB-GENE-980526-526,wnt1,brain_development ,wnt1,0.231923103744465,4dpl
ZDB-GENE-980526-87,wnt5b,brain_development ,wnt5b,-0.227342533415056,4dpl
ZDB-GENE-990415-9,acvr1l,brain_development ,acvr1l,0.126826831271484,4dpl
ZDB-GENE-980526-90,ascl1a,brain_development ,ascl1a,-0.272405628493741,4dpl
ZDB-GENE-001212-1,atp1a1a.1,brain_development ,atp1a1a.1,-0.284932155049777,4dpl
ZDB-GENE-990415-171,cdh2,brain_development ,cdh2,-0.0876836386307373,4dpl
ZDB-GENE-030318-1,cxcl12a,brain_development ,cxcl12a,-0.442348030550514,4dpl
ZDB-GENE-020102-1,cxcr4a,brain_development ,cxcr4a,-0.919933978387246,4dpl
ZDB-GENE-010614-1,cxcr4b,brain_development ,cxcr4b,-1.99937792227712,4dpl
ZDB-GENE-990415-44,cyp26a1,brain_development ,cyp26a1,-1.71212876949503,4dpl
ZDB-GENE-030911-7,disp1,brain_development ,disp1,0.511168447901227,4dpl
ZDB-GENE-980526-29,dla,brain_development ,dla,0.987310860575467,4dpl
ZDB-GENE-990415-67,efnb2a,brain_development ,efnb2a,-0.233342287985414,4dpl
ZDB-GENE-980526-167,en2a,brain_development ,en2a,-0.182391198692359,4dpl
ZDB-GENE-980526-255,fgfr1a,brain_development ,fgfr1a,0.567060156532411,4dpl
ZDB-GENE-030323-1,fgfr2,brain_development ,fgfr2,0.214282233677413,4dpl
ZDB-GENE-000426-1,fn1a,brain_development ,fn1a,0.0776984729522075,4dpl
ZDB-GENE-980526-423,foxa3,brain_development ,foxa3,1.36319857124158,4dpl
ZDB-GENE-020419-32,hdac1,brain_development ,hdac1,-0.105868386241577,4dpl
ZDB-GENE-990714-26,lef1,brain_development ,lef1,0.238730856911811,4dpl
ZDB-GENE-980526-347,lhx1a,brain_development ,lhx1a,-0.230695210446633,4dpl
ZDB-GENE-051220-1,lhx2b,brain_development ,lhx2b,-0.0969002184419859,4dpl
ZDB-GENE-980526-515,mafba,brain_development ,mafba,-0.456804805985411,4dpl
ZDB-GENE-030404-2,mib1,brain_development ,mib1,0.113484839294186,4dpl
ZDB-GENE-990415-256,ndr1,brain_development ,ndr1,-0.288993523492171,4dpl
ZDB-GENE-990415-183,notch1b,brain_development ,notch1b,-0.16521036374061,4dpl
ZDB-GENE-000329-5,notch3,brain_development ,notch3,-0.349920958701766,4dpl
ZDB-GENE-001031-1,pax6b,brain_development ,pax6b,0.22265472055692,4dpl
ZDB-GENE-990714-27,pitx2,brain_development ,pitx2,-0.327872004768579,4dpl
ZDB-GENE-980526-485,pou5f3,brain_development ,pou5f3,0.313744814433915,4dpl
ZDB-GENE-001019-1,robo2,brain_development ,robo2,0.34244620351992,4dpl
ZDB-GENE-990415-238,rx3,brain_development ,rx3,0.248616696187655,4dpl
ZDB-GENE-980526-41,shhb,brain_development ,shhb,0.662159341796329,4dpl
ZDB-GENE-980526-89,smo,brain_development ,smo,0.0359142664827886,4dpl
ZDB-GENE-030219-1,spaw,brain_development ,spaw,0.135551095953768,4dpl
ZDB-GENE-011212-6,tfap2a,brain_development ,tfap2a,-0.0970911308447827,4dpl
ZDB-GENE-020507-3,vangl2,brain_development ,vangl2,-0.0630874469283871,4dpl
ZDB-GENE-001106-1,wnt3a,brain_development ,wnt3a,0.176698059706931,4dpl
ZDB-GENE-990415-279,wnt8b,brain_development ,wnt8b,-1.13692713166577,4dpl
ZDB-GENE-031116-61,ackr3b,brain_development ,ackr3b,-0.315677642818573,4dpl
ZDB-GENE-980526-227,acvr2aa,brain_development ,acvr2aa,-0.24927981278885,4dpl
ZDB-GENE-030131-1768,alcamb,brain_development ,alcamb,0.302245094275131,4dpl
ZDB-GENE-030131-8369,aldoaa,brain_development ,aldoaa,-0.490928294436881,4dpl
ZDB-GENE-010817-1,angpt1,brain_development ,angpt1,0.353624176990895,4dpl
ZDB-GENE-000201-9,anos1a,brain_development ,anos1a,-0.315853723707498,4dpl
ZDB-GENE-021217-3,arl13b,brain_development ,arl13b,-0.218079787688511,4dpl
ZDB-GENE-001207-3,arnt2,brain_development ,arnt2,0.0712514298005448,4dpl
ZDB-GENE-990415-15,arxa,brain_development ,arxa,-0.323558881092541,4dpl
ZDB-GENE-980526-174,ascl1b,brain_development ,ascl1b,-0.892431761388712,4dpl
ZDB-GENE-000403-1,axin1,brain_development ,axin1,-0.0395584512692078,4dpl
ZDB-GENE-000412-1,bdnf,brain_development ,bdnf,-0.584989976406686,4dpl
ZDB-GENE-030131-224,bmi1a,brain_development ,bmi1a,-0.00633728371070104,4dpl
ZDB-GENE-041111-243,cep290,brain_development ,cep290,0.107923205058944,4dpl
ZDB-GENE-990630-12,cntn2,brain_development ,cntn2,0.280335578927809,4dpl
ZDB-GENE-020320-4,crabp2a,brain_development ,crabp2a,0.652648868065801,4dpl
ZDB-GENE-060612-1,crb2a,brain_development ,crb2a,0.986914427327868,4dpl
ZDB-GENE-040426-750,creb1a,brain_development ,creb1a,0.0287857977882138,4dpl
ZDB-GENE-030721-1,cxcl12b,brain_development ,cxcl12b,-0.771785350264121,4dpl
ZDB-GENE-030131-2908,cyp26b1,brain_development ,cyp26b1,-0.756902134640908,4dpl
ZDB-GENE-050714-2,cyp26c1,brain_development ,cyp26c1,-0.446905674483248,4dpl
ZDB-GENE-040421-2,dand5,brain_development ,dand5,1.00054743479369,4dpl
ZDB-GENE-030131-3445,dicer1,brain_development ,dicer1,0.477322641802616,4dpl
ZDB-GENE-090122-1,disc1,brain_development ,disc1,0.287829238028701,4dpl
ZDB-GENE-980526-114,dlb,brain_development ,dlb,-0.356960504142481,4dpl
ZDB-GENE-020117-1,dmbx1a,brain_development ,dmbx1a,0.431303259568695,4dpl
ZDB-GENE-041118-20,dvl2,brain_development ,dvl2,-0.104159258903215,4dpl
ZDB-GENE-040526-1,dzip1,brain_development ,dzip1,0.351381003660357,4dpl
ZDB-GENE-031007-7,emx1,brain_development ,emx1,-0.155038852498473,4dpl
ZDB-GENE-990415-54,emx2,brain_development ,emx2,-0.0409186802102591,4dpl
ZDB-GENE-980526-40,en2b,brain_development ,en2b,-0.566795506436899,4dpl
ZDB-GENE-030616-450,epb41l5,brain_development ,epb41l5,0.17864144293089,4dpl
ZDB-GENE-001207-7,epha4a,brain_development ,epha4a,0.0780118088711972,4dpl
ZDB-GENE-991228-4,etv5b,brain_development ,etv5b,-0.0923191883436363,4dpl
ZDB-GENE-990712-18,eya1,brain_development ,eya1,-0.217289634685305,4dpl
ZDB-GENE-001103-3,fezf2,brain_development ,fezf2,-0.0136393784019895,4dpl
ZDB-GENE-020731-6,fmr1,brain_development ,fmr1,0.410643929146419,4dpl
ZDB-GENE-990616-47,foxb1a,brain_development ,foxb1a,-0.418103539940242,4dpl
ZDB-GENE-990415-77,foxb1b,brain_development ,foxb1b,0.181213897094998,4dpl
ZDB-GENE-000616-15,foxh1,brain_development ,foxh1,0.754779841788852,4dpl
ZDB-GENE-990415-225,fzd3a,brain_development ,fzd3a,0.186402636719447,4dpl
ZDB-GENE-000328-3,fzd8a,brain_development ,fzd8a,-0.126847249860864,4dpl
ZDB-GENE-020117-2,gbx1,brain_development ,gbx1,-1.07470847768854,4dpl
ZDB-GENE-010226-1,gdnfa,brain_development ,gdnfa,0.293739302650958,4dpl
ZDB-GENE-990706-8,gli2a,brain_development ,gli2a,0.18386218498448,4dpl
ZDB-GENE-050523-1,gli2b,brain_development ,gli2b,-0.127578213219109,4dpl
ZDB-GENE-050419-45,gmds,brain_development ,gmds,-0.264981877934071,4dpl
ZDB-GENE-040824-5,her12,brain_development ,her12,0.000621507845825463,4dpl
ZDB-GENE-030707-2,her15.1,brain_development ,her15.1,0.436584921291818,4dpl
ZDB-GENE-990415-130,hesx1,brain_development ,hesx1,1.47454370659254,4dpl
ZDB-GENE-000607-70,hey1,brain_development ,hey1,0.0226745277925664,4dpl
ZDB-GENE-041014-2,hgfa,brain_development ,hgfa,0.202163502859154,4dpl
ZDB-GENE-980526-70,hoxb5a,brain_development ,hoxb5a,-2.96899579242443,4dpl
ZDB-GENE-030131-2935,igf2b,brain_development ,igf2b,-0.183668711781431,4dpl
ZDB-GENE-010716-1,irx1b,brain_development ,irx1b,-0.408874719386053,4dpl
ZDB-GENE-020103-1,irx7,brain_development ,irx7,0.8078799437099,4dpl
ZDB-GENE-030131-7859,jun,brain_development ,jun,-1.2936781737961,4dpl
ZDB-GENE-060118-1,lama1,brain_development ,lama1,0.29789912045941,4dpl
ZDB-GENE-021226-1,lamb1a,brain_development ,lamb1a,0.153539669884476,4dpl
ZDB-GENE-021226-3,lamc1,brain_development ,lamc1,-0.0903169300559689,4dpl
ZDB-GENE-980526-484,lhx5,brain_development ,lhx5,-0.584344753755118,4dpl
ZDB-GENE-050417-210,lhx9,brain_development ,lhx9,0.150890952294423,4dpl
ZDB-GENE-050114-2,lmx1bb,brain_development ,lmx1bb,-0.0711574730686275,4dpl
ZDB-GENE-040121-1,mapk3,brain_development ,mapk3,-0.231904899424532,4dpl
ZDB-GENE-060125-1,med12,brain_development ,med12,0.843143912521475,4dpl
ZDB-GENE-020122-1,meis1b,brain_development ,meis1b,-0.239792915640596,4dpl
ZDB-GENE-000210-23,meis2b,brain_development ,meis2b,-0.297716087543667,4dpl
ZDB-GENE-041014-1,met,brain_development ,met,-0.115305991006243,4dpl
ZDB-GENE-030603-1,mgaa,brain_development ,mgaa,-0.379235749527021,4dpl
ZDB-GENE-030616-162,myh10,brain_development ,myh10,-0.156280650955512,4dpl
ZDB-GENE-071119-2,nes,brain_development ,nes,0.522979097219195,4dpl
ZDB-GENE-010404-1,nkx2.1,brain_development ,nkx2.1,-0.837433362097798,4dpl
ZDB-GENE-000830-1,nkx2.4b,brain_development ,nkx2.4b,-0.113579000980685,4dpl
ZDB-GENE-010504-1,nr5a1a,brain_development ,nr5a1a,0.358145503460562,4dpl
ZDB-GENE-050302-113,nrg1,brain_development ,nrg1,-0.188294263169929,4dpl
ZDB-GENE-030519-2,nrp1a,brain_development ,nrp1a,0.0235639859263713,4dpl
ZDB-GENE-040611-3,nrp2b,brain_development ,nrp2b,-0.149984639733347,4dpl
ZDB-GENE-990415-169,ntn1a,brain_development ,ntn1a,-0.0804021570001272,4dpl
ZDB-GENE-990415-168,ntn1b,brain_development ,ntn1b,-0.431161237750156,4dpl
ZDB-GENE-030131-4013,olig2,brain_development ,olig2,-0.880760397688654,4dpl
ZDB-GENE-070216-1,otpa,brain_development ,otpa,-0.0673888373471019,4dpl
ZDB-GENE-990708-7,otpb,brain_development ,otpb,-0.364536197385002,4dpl
ZDB-GENE-040116-3,pafah1b1b,brain_development ,pafah1b1b,-0.2055636321826,4dpl
ZDB-GENE-030925-47,pard3ab,brain_development ,pard3ab,0.498463682762906,4dpl
ZDB-GENE-000405-1,pbx1a,brain_development ,pbx1a,-0.364084930184967,4dpl
ZDB-GENE-000201-18,pbx4,brain_development ,pbx4,0.108765447851921,4dpl
ZDB-GENE-000223-14,phox2a,brain_development ,phox2a,-0.631650556377281,4dpl
ZDB-GENE-041229-4,pitx3,brain_development ,pitx3,-0.633256481578873,4dpl
ZDB-GENE-020122-5,pknox1.1,brain_development ,pknox1.1,-0.196728674996402,4dpl
ZDB-GENE-980526-372,pou3f1,brain_development ,pou3f1,-0.190778546468075,4dpl
ZDB-GENE-980526-140,pou3f3b,brain_development ,pou3f3b,-0.324138201741698,4dpl
ZDB-GENE-040401-1,pou4f2,brain_development ,pou4f2,-0.471216158521733,4dpl
ZDB-GENE-041011-3,ppp1r12a,brain_development ,ppp1r12a,0.102571491625307,4dpl
ZDB-GENE-030724-5,prickle1a,brain_development ,prickle1a,0.744091919340619,4dpl
ZDB-GENE-030131-2152,prickle1b,brain_development ,prickle1b,0.241075791119156,4dpl
ZDB-GENE-011105-1,prkci,brain_development ,prkci,-0.276856839288985,4dpl
ZDB-GENE-991119-4,psen1,brain_development ,psen1,0.0612021871202864,4dpl
ZDB-GENE-030616-579,ptf1a,brain_development ,ptf1a,-0.736345348934386,4dpl
ZDB-GENE-020114-1,ptk2ab,brain_development ,ptk2ab,0.0254706540038346,4dpl
ZDB-GENE-980526-284,raraa,brain_development ,raraa,0.152985342031524,4dpl
ZDB-GENE-980526-72,rarab,brain_development ,rarab,-0.194765260206278,4dpl
ZDB-GENE-040927-11,rbfox1,brain_development ,rbfox1,0.0759885349818639,4dpl
ZDB-GENE-030131-5418,rfng,brain_development ,rfng,0.3242107324353,4dpl
ZDB-GENE-990715-2,sema3d,brain_development ,sema3d,0.494927083941732,4dpl
ZDB-GENE-040426-2452,sfpq,brain_development ,sfpq,-0.51991982247281,4dpl
ZDB-GENE-011108-2,sfrp5,brain_development ,sfrp5,-0.680976451252517,4dpl
ZDB-GENE-020829-1,sim1a,brain_development ,sim1a,0.0428123646790085,4dpl
ZDB-GENE-040426-2308,six1b,brain_development ,six1b,-0.347360548590567,4dpl
ZDB-GENE-990415-127,six3a,brain_development ,six3a,-0.451358786102497,4dpl
ZDB-GENE-990415-128,six3b,brain_development ,six3b,-0.707103934248063,4dpl
ZDB-GENE-980526-395,sox11a,brain_development ,sox11a,0.159307663716717,4dpl
ZDB-GENE-980526-466,sox11b,brain_development ,sox11b,-0.359738029958167,4dpl
ZDB-GENE-030131-2981,sp5l,brain_development ,sp5l,-0.140542886560297,4dpl
ZDB-GENE-010803-2,spry4,brain_development ,spry4,-0.640451553695839,4dpl
ZDB-GENE-980605-30,tcf7l1a,brain_development ,tcf7l1a,0.0249353951477016,4dpl
ZDB-GENE-991110-10,tcf7l1b,brain_development ,tcf7l1b,0.00969890831415511,4dpl
ZDB-GENE-991110-8,tcf7l2,brain_development ,tcf7l2,0.235527790928789,4dpl
ZDB-GENE-030131-475,tgif1,brain_development ,tgif1,-0.589571503145337,4dpl
ZDB-GENE-990415-263,thraa,brain_development ,thraa,0.282083601795926,4dpl
ZDB-GENE-040426-2161,wls,brain_development ,wls,0.0509053812467436,4dpl
ZDB-GENE-081003-1,wnt3,brain_development ,wnt3,-0.156932841313423,4dpl
ZDB-GENE-980526-524,wnt10b,brain_development ,wnt10b,0.36737664270483,4dpl
ZDB-GENE-030131-9710,yap1,brain_development ,yap1,-0.726132172219381,4dpl
ZDB-GENE-000208-4,zic1,brain_development ,zic1,0.224940581637935,4dpl
ZDB-GENE-000710-4,zic2a,brain_development ,zic2a,-0.222240468277151,4dpl
ZDB-GENE-100812-6,aatkb,brain_development ,aatkb,0.0117037634071515,4dpl
ZDB-GENE-020809-4,adcyap1a,brain_development ,adcyap1a,-0.837160791423255,4dpl
ZDB-GENE-041010-89,adcyap1b,brain_development ,adcyap1b,-0.713696787986704,4dpl
ZDB-GENE-110127-1,adcyap1r1b,brain_development ,adcyap1r1b,-0.242758742623117,4dpl
ZDB-GENE-000607-49,adgrl2a,brain_development ,adgrl2a,-0.0702184317231118,4dpl
ZDB-GENE-081104-267,agtpbp1,brain_development ,agtpbp1,0.46530183188246,4dpl
ZDB-GENE-060503-114,amigo1,brain_development ,amigo1,-0.251920532536674,4dpl
